name,Scandinavia wind,Britain wind,Benelux wind,France wind,Iberia wind,Italy wind,Alps wind,Germany wind,Baltic wind,Walachei wind,Balkan wind,Scandinavia solarPV,Britain solarPV,Benelux solarPV,France solarPV,Iberia solarPV,Italy solarPV,Alps solarPV,Germany solarPV,Baltic solarPV,Walachei solarPV,Balkan solarPV
2015-01-01 01:00:00,0.471175,0.64485,0.2027,0.1237,0.37815,0.6489,0.1212,0.2206,0.312775,0.24404,0.411775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00,0.4683,0.6542,0.2093,0.1242,0.37615,0.6525,0.11135,0.2248,0.330125,0.22986,0.408025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00,0.464625,0.6557,0.2189666667,0.1305,0.35255,0.6429,0.1,0.2276,0.34075,0.21316,0.414275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00,0.4739,0.6543,0.22106666670000005,0.14,0.3262,0.6209,0.0998,0.2398,0.354725,0.20256,0.4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00,0.483325,0.6797,0.2301,0.1368,0.31105,0.5985,0.1047,0.2459,0.37105,0.19296,0.43335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00,0.506275,0.7077,0.2515666667,0.1292,0.30695,0.5768,0.11145,0.2598,0.393625,0.17912,0.43415,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.00796,0.0076
2015-01-01 07:00:00,0.524075,0.75615,0.2739,0.1358,0.3096,0.5148,0.10955,0.2738,0.41965,0.16178,0.4385,0.0,0.0,0.0,0.0012,0.0002,0.0473,0.00545,0.0003,0.002475,0.07296,0.1026
2015-01-01 08:00:00,0.52895,0.8103,0.3137,0.1528,0.28975,0.4888,0.0836,0.2863,0.4354,0.1441,0.416625,0.0007,0.0,0.0196333333,0.0673,0.0709,0.2018,0.07085,0.0442,0.029425,0.14414000000000002,0.2126
2015-01-01 09:00:00,0.5266,0.85165,0.2994666667,0.1414,0.16635,0.5406,0.0694,0.302,0.4703,0.13856,0.40325,0.00735,0.0019,0.1326666667,0.2182,0.30535,0.3236,0.11085,0.1263,0.040675,0.16768,0.27685
2015-01-01 10:00:00,0.5353,0.87755,0.2932,0.1262,0.0823,0.5139,0.08165,0.2884,0.523075,0.14902,0.380725,0.0183,0.01995,0.17776666670000002,0.3293,0.47855,0.4013,0.1072,0.1754,0.032325,0.15847999999999998,0.2939375
2015-01-01 11:00:00,0.542,0.88655,0.3335,0.1378,0.06405,0.484,0.08125,0.2899,0.551375,0.16452,0.363475,0.023925,0.0301,0.2161333333,0.3913,0.58345,0.435,0.11745,0.2062,0.0281,0.1562,0.2854
2015-01-01 12:00:00,0.550875,0.8844,0.3677333333,0.1654,0.06165,0.4715,0.08295,0.2999,0.5293,0.17098,0.343625,0.02035,0.03545,0.2306333333,0.4006,0.6261,0.4215,0.1132,0.2074,0.021275,0.13424,0.2471625
2015-01-01 13:00:00,0.55485,0.8747,0.3963333333,0.1736,0.06035,0.465,0.10945,0.3313,0.5147,0.17922000000000002,0.3211,0.009075,0.03785,0.1654,0.3615,0.6063,0.362,0.0993,0.1579,0.011625,0.09262,0.19065
2015-01-01 14:00:00,0.55845,0.8569,0.4294333333,0.1896,0.05685,0.4381,0.14335,0.3824,0.5191,0.1954,0.306675,0.00025,0.02705,0.0995,0.2662,0.52495,0.2475,0.0695,0.0645,0.0025,0.03138,0.09725
2015-01-01 15:00:00,0.558125,0.83895,0.4883,0.2324,0.0598,0.4301,0.1751,0.4197,0.548175,0.21078,0.329375,0.0,0.01035,0.0173666667,0.1198,0.38395,0.0711,0.0154,0.0022,0.0,8e-05,0.005625
2015-01-01 16:00:00,0.5675,0.82525,0.5399666667,0.28300000000000003,0.0762,0.4418,0.1921,0.4373,0.580275,0.2123,0.3495,0.0,5e-05,0.0,0.0062,0.1791,0.0003,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:00:00,0.5723,0.81805,0.5738666667,0.3257,0.0951,0.4322,0.1555,0.46,0.5947,0.21138,0.362175,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 18:00:00,0.574525,0.821,0.5914,0.3611,0.1154,0.4162,0.1368,0.4917,0.58005,0.20968,0.363475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 19:00:00,0.56485,0.8329,0.6208,0.3871,0.1356,0.3886,0.12385,0.5302,0.58645,0.2068,0.357675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 20:00:00,0.56385,0.8433,0.6453666667,0.3992,0.1561,0.35700000000000004,0.11645,0.5676,0.58525,0.201,0.34700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 21:00:00,0.56815,0.8522,0.6728333333,0.4046,0.1711,0.3315,0.10965,0.5973,0.57885,0.19716,0.327575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 22:00:00,0.563125,0.85755,0.7007333333,0.4097,0.182,0.3065,0.11775,0.6256,0.564825,0.19948,0.306525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 23:00:00,0.555325,0.85245,0.7282666667000001,0.4117,0.189,0.2821,0.1262,0.6501,0.5504,0.20852,0.289125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 00:00:00,0.549825,0.83755,0.7442666667,0.415,0.1897,0.2588,0.11725,0.6751,0.544975,0.21678000000000006,0.276475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 01:00:00,0.5484,0.8248,0.7549,0.4171,0.1852,0.245,0.114,0.7057,0.55715,0.22748,0.269275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 02:00:00,0.560275,0.81075,0.7727666667,0.4233,0.1807,0.2449,0.12455,0.7385,0.582175,0.24124,0.261725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 03:00:00,0.575325,0.8012,0.7907333333,0.4318,0.1832,0.2428,0.1397,0.7679,0.632,0.25512,0.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 04:00:00,0.590875,0.78755,0.7902,0.4518,0.19545,0.2267,0.16355,0.7929999999999999,0.682475,0.2661,0.25735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 05:00:00,0.603375,0.7763,0.7814333333,0.477,0.20745,0.2068,0.19135,0.8199,0.72485,0.26774000000000003,0.252075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 06:00:00,0.61245,0.7559,0.7593333333,0.4653,0.2143,0.1921,0.2168,0.8229,0.76265,0.27358000000000005,0.240775,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.00662,0.0089125
2015-01-02 07:00:00,0.624175,0.72555,0.7339666667,0.4379,0.2183,0.1739,0.23095,0.8191,0.79925,0.26962,0.2224,0.0,0.0,0.0,0.001,0.0002,0.061,0.0091,0.0002,0.001775,0.05838,0.1087125
2015-01-02 08:00:00,0.630175,0.6951,0.6785333333,0.4006,0.21295,0.1487,0.22815,0.812,0.827425,0.27076,0.2273,0.00445,0.00055,0.0024,0.0515,0.0658,0.2322,0.0913,0.0197,0.020325,0.12555999999999998,0.2319125
2015-01-02 09:00:00,0.645825,0.65,0.6288333333,0.3479,0.13915,0.1754,0.22185,0.8028,0.84845,0.27324,0.192625,0.033375,0.0342,0.0515333333,0.1434,0.2852,0.3666,0.1855,0.0527,0.033025,0.15008,0.3043375
2015-01-02 10:00:00,0.661325,0.5897,0.6010666667,0.3048,0.07200000000000001,0.1864,0.24155,0.7871,0.876825,0.28492,0.166225,0.0592,0.155,0.1306333333,0.2065,0.45445,0.4548,0.2397,0.0808,0.038025,0.16022,0.3350875
2015-01-02 11:00:00,0.67905,0.5682,0.5772,0.2659,0.04855,0.1895,0.25455,0.7812,0.899775,0.29526,0.14895,0.070575,0.24555,0.2019666667,0.2564,0.5553,0.4798,0.25775,0.0986,0.0362,0.16594,0.3393375
2015-01-02 12:00:00,0.690225,0.57755,0.5705666667,0.2388,0.04335,0.1998,0.28425,0.7686,0.914825,0.30624,0.14135,0.06005,0.3023,0.2170333333,0.2725,0.5906,0.4451,0.1946,0.1104,0.022325,0.13392,0.3015375
2015-01-02 13:00:00,0.709075,0.57845,0.5545,0.2148,0.03955,0.1977,0.3115,0.7607,0.923825,0.31304,0.1439,0.037675,0.2791,0.2026333333,0.2518,0.5589,0.3537,0.1251,0.0904,0.009475,0.08828,0.2308125
2015-01-02 14:00:00,0.724875,0.56315,0.5537,0.206,0.0377,0.1765,0.33265,0.7534,0.9185,0.3506,0.15445,0.006,0.1979,0.1414666667,0.184,0.4692,0.2234,0.0717,0.0424,0.0017,0.02682,0.1179375
2015-01-02 15:00:00,0.73145,0.5462,0.5716666667,0.2349,0.0453,0.1677,0.3797,0.7588,0.9155,0.39718,0.170125,0.0,0.08205,0.035033333300000004,0.0828,0.3258,0.0631,0.0098,0.0026,0.0,0.00014,0.0072625
2015-01-02 16:00:00,0.733075,0.5139,0.5855,0.2622,0.0662,0.1659,0.43385,0.7622,0.916875,0.40548,0.166425,0.0,0.00355,0.0,0.0045,0.1397,0.0003,0.0,0.0,0.0,0.0,0.0
2015-01-02 17:00:00,0.733775,0.4979,0.5472333333,0.2263,0.09135,0.1637,0.44935,0.7651,0.9155,0.4148600000000001,0.15165,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 18:00:00,0.7289,0.48995,0.4809666667000001,0.1733,0.11965,0.1611,0.4826,0.7618,0.919175,0.44604,0.132175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 19:00:00,0.7241,0.4862,0.4266666667,0.1361,0.14375,0.1615,0.4734,0.7562,0.916875,0.47724,0.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 20:00:00,0.731325,0.4892,0.3939,0.112,0.1586,0.1643,0.44865,0.7511,0.9152,0.50338,0.10995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,0.74345,0.48855,0.3722333333,0.104,0.16745,0.1714,0.4088,0.7546,0.9118,0.51918,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,0.753875,0.47645,0.3478,0.1084,0.1804,0.1805,0.37315,0.7579,0.911175,0.52272,0.127775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,0.762575,0.44855,0.3235666667,0.1204,0.19335,0.1907,0.3594,0.7557,0.915675,0.52778,0.13815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,0.765125,0.41835,0.2896666667,0.1336,0.2039,0.1967,0.34795,0.7404,0.9211,0.5242,0.153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 01:00:00,0.7626,0.3828,0.2695,0.1562,0.21265,0.2038,0.34675,0.7081,0.925625,0.5183399999999999,0.17065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 02:00:00,0.75835,0.34595,0.2644333333,0.1894,0.22415,0.2113,0.3491,0.6629999999999999,0.931025,0.52346,0.188375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 03:00:00,0.753425,0.30935,0.2680666667,0.2261,0.23125,0.2117,0.3379,0.6144,0.937625,0.50802,0.216075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 04:00:00,0.751125,0.2629,0.2798333333,0.2637,0.2347,0.217,0.32455,0.5603,0.941175,0.47544,0.231375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,0.74755,0.2287,0.2883333333,0.2954,0.2409,0.2396,0.3127,0.5456,0.93935,0.41832,0.252875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 06:00:00,0.73885,0.204,0.2954,0.3129,0.24535,0.2604,0.3198,0.5583,0.934125,0.38226,0.28515,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.00364,0.0077625
2015-01-03 07:00:00,0.719225,0.1764,0.3096333333,0.3429,0.24465,0.2355,0.3399,0.5744,0.92415,0.36894,0.2941,0.0,0.0,0.0,0.0013,0.00015,0.0501,0.01765,0.0002,0.0035,0.0487,0.08935
2015-01-03 08:00:00,0.6999,0.1651,0.3007,0.374,0.21785,0.1911,0.34145,0.5845,0.9142,0.35232,0.2778,0.004525,0.0,0.0019666667,0.0444,0.07155,0.2017,0.1088,0.0193,0.050975,0.1351,0.176975
2015-01-03 09:00:00,0.6825,0.1628,0.2681,0.4078,0.13675,0.1881,0.3172,0.5760000000000001,0.907425,0.34008,0.32305,0.0466,0.0097,0.0185666667,0.107,0.30775,0.329,0.18435,0.0551,0.07085,0.19924,0.2434125
2015-01-03 10:00:00,0.664675,0.1572,0.2291666667,0.4691,0.07645,0.1985,0.3194,0.5697,0.905475,0.3297,0.3324,0.10115,0.0779,0.0335333333,0.1495,0.478,0.4144,0.1826,0.0758,0.068725,0.23446,0.2860375
2015-01-03 11:00:00,0.652525,0.1525,0.2165666667,0.5457,0.0651,0.2142,0.3946,0.5617,0.900925,0.32302,0.325,0.113875,0.15285,0.057,0.1687,0.58195,0.4474,0.1727,0.0831,0.06665,0.24228,0.3032875
2015-01-03 12:00:00,0.6394,0.142,0.2076,0.609,0.0716,0.2373,0.46725,0.5352,0.88895,0.30578,0.293725,0.0837,0.20005,0.0597333333,0.1679,0.62455,0.4219,0.1369,0.0718,0.051375,0.19854,0.2819875
2015-01-03 13:00:00,0.626525,0.1365,0.1648333333,0.6791,0.076,0.2515,0.49445,0.4927,0.868425,0.30896,0.252225,0.044275,0.2054,0.0445333333,0.1512,0.60445,0.3391,0.09455,0.0521,0.026675,0.12942,0.2253625
2015-01-03 14:00:00,0.611025,0.1404,0.1231,0.7369,0.0728,0.2656,0.52905,0.4548,0.8427,0.34862,0.22065,0.0068,0.1483,0.0465333333,0.1059,0.52435,0.2257,0.05085,0.0229,0.004675,0.04608,0.1257625
2015-01-03 15:00:00,0.597575,0.1469,0.1453,0.7573,0.07655,0.3072,0.56755,0.4372,0.819275,0.36184,0.177975,0.0,0.05675,0.0050666667,0.0556,0.38465,0.0668,0.0064,0.0016,0.0,0.00046,0.006825
2015-01-03 16:00:00,0.586325,0.16605,0.2995,0.7623,0.0997,0.3458,0.56865,0.4221,0.79575,0.33332,0.1396,0.0,0.0017,0.0,0.0039,0.18235,0.0002,0.0,0.0,0.0,0.0,0.0
2015-01-03 17:00:00,0.57645,0.16775,0.3742666667,0.7293,0.12305,0.3695,0.55865,0.4203,0.769275,0.28942,0.099425,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 18:00:00,0.572725,0.15905,0.3691666667,0.6813,0.1429,0.4024,0.5581,0.4242,0.7404,0.24912,0.079075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 19:00:00,0.5771,0.15075,0.3652,0.6047,0.15725,0.4378,0.56355,0.4273,0.7157,0.22252,0.0642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 20:00:00,0.5827,0.14325,0.3268333333,0.5298,0.16735,0.464,0.52065,0.4424,0.69435,0.2074,0.0511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 21:00:00,0.584575,0.13855,0.3113,0.4499,0.17265,0.4927,0.4993,0.4561,0.6796,0.20288,0.049825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 22:00:00,0.58455,0.1387,0.317,0.3765,0.17800000000000002,0.532,0.47705,0.4897,0.6678,0.19368,0.0622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 23:00:00,0.58075,0.1431,0.3394,0.3149,0.18805,0.5479999999999999,0.43805,0.5068,0.6583,0.18616,0.07415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 00:00:00,0.579125,0.1472,0.3582333333,0.2679,0.2027,0.5642,0.41205,0.5222,0.65895,0.18898,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 01:00:00,0.5754,0.1461,0.35356666670000003,0.2324,0.22425,0.5669,0.4253,0.5324,0.66605,0.22542,0.110275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 02:00:00,0.56895,0.14525,0.3228333333,0.2042,0.2482,0.5838,0.43765,0.5354,0.66595,0.29538000000000003,0.1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 03:00:00,0.55735,0.1459,0.2925333333,0.1764,0.2666,0.5685,0.46025,0.5194,0.670125,0.33954,0.1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 04:00:00,0.55095,0.1474,0.2871666667,0.1498,0.27585,0.5399,0.5446,0.5078,0.677475,0.42788,0.154475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 05:00:00,0.5546,0.1479,0.2855,0.1281,0.2773,0.5119,0.52605,0.4939,0.6893,0.46572,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 06:00:00,0.560075,0.15175,0.2702666667,0.1113,0.28325,0.4779,0.496,0.4852,0.70805,0.4779600000000001,0.1794,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.00444,0.0039375
2015-01-04 07:00:00,0.567925,0.1593,0.2595333333,0.098,0.28235,0.4266,0.47795,0.4855,0.71815,0.48418,0.18605,0.0,0.0,0.0,0.0011,0.00015,0.0541,0.00665,0.0013,0.004275,0.048060000000000005,0.0616
2015-01-04 08:00:00,0.56135,0.17045,0.2503333333,0.0846,0.2569,0.406,0.4832,0.4723,0.73635,0.48588,0.188825,0.00645,0.00015,0.0289,0.0462,0.0697,0.2276,0.06835,0.0526,0.0595,0.1219,0.1558125
2015-01-04 09:00:00,0.53965,0.1829,0.20616666670000006,0.07200000000000001,0.1562,0.438,0.5041,0.4512,0.754025,0.5111600000000001,0.19505,0.0763,0.0162,0.1627333333,0.1346,0.2983,0.3572,0.1315,0.1455,0.098575,0.16618,0.224625
2015-01-04 10:00:00,0.5135,0.18825,0.1638333333,0.0701,0.08125,0.4879,0.5298,0.4516,0.76795,0.54568,0.22685,0.143975,0.0824,0.2285666667,0.1884,0.46555,0.4138,0.1827,0.1837,0.0976,0.16918,0.2588125
2015-01-04 11:00:00,0.49835,0.2005,0.1642333333,0.0775,0.0706,0.4921,0.5448,0.4544,0.7729,0.5757399999999999,0.326475,0.163475,0.14405,0.2708,0.2315,0.57045,0.4475,0.21705,0.1926,0.0981,0.1716,0.2647875
2015-01-04 12:00:00,0.485775,0.2197,0.1674,0.0806,0.0694,0.4679,0.55005,0.4646,0.777275,0.60228,0.40165,0.127875,0.17415,0.3321,0.237,0.6129,0.4343,0.2069,0.1633,0.071775,0.14544,0.2457375
2015-01-04 13:00:00,0.472875,0.2323,0.1527,0.0787,0.06555,0.429,0.5428,0.4622,0.7835,0.64278,0.4019,0.068175,0.158,0.3045,0.2147,0.5953,0.3751,0.18995,0.114,0.037875,0.10696,0.20555
2015-01-04 14:00:00,0.4571,0.24365,0.1482,0.0735,0.0622,0.3655,0.53015,0.4541,0.79165,0.6827,0.395325,0.0119,0.1228,0.16883333329999994,0.1606,0.5141,0.2557,0.1173,0.0574,0.006625,0.04812,0.11185
2015-01-04 15:00:00,0.437875,0.25895,0.1556333333,0.0761,0.06225,0.3632,0.51815,0.4368,0.791675,0.7004,0.4034,0.0,0.0584,0.0275333333,0.0774,0.37745,0.077,0.0194,0.0037,0.0,0.00084,0.0074625
2015-01-04 16:00:00,0.41385,0.27625,0.1493333333,0.0842,0.0824,0.376,0.4972,0.409,0.780725,0.70198,0.389675,0.0,0.0032,0.0,0.0033,0.18115,0.0002,0.0,0.0,0.0,0.0,0.0
2015-01-04 17:00:00,0.396975,0.28645,0.1404666667,0.0958,0.1064,0.3471,0.4854,0.3786,0.761825,0.6937,0.380775,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 18:00:00,0.37835,0.28475,0.1436333333,0.1055,0.1237,0.3318,0.4662,0.3506,0.736975,0.6775800000000001,0.38765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 19:00:00,0.363,0.2846,0.1586,0.1164,0.13405,0.3346,0.44395,0.3245,0.7159,0.65842,0.39355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 20:00:00,0.350825,0.2849,0.1785333333,0.1258,0.13565,0.3528,0.42635,0.29600000000000004,0.69595,0.64436,0.401075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 21:00:00,0.350375,0.30635,0.1909333333,0.1334,0.1324,0.3778,0.41895,0.2834,0.6659999999999999,0.62674,0.4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 22:00:00,0.345125,0.3246,0.1878333333,0.1365,0.1216,0.3946,0.42855,0.2749,0.6186,0.59296,0.425175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 23:00:00,0.329825,0.34355,0.1783,0.1328,0.112,0.3946,0.4292,0.2745,0.5808,0.56738,0.435625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 00:00:00,0.319525,0.3557,0.1747,0.124,0.1033,0.4036,0.4191,0.2734,0.550725,0.5390199999999999,0.43875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 01:00:00,0.308525,0.36195,0.1744,0.1156,0.09155,0.4278,0.40095,0.2832,0.5285,0.50534,0.42795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 02:00:00,0.295675,0.3801,0.1781,0.1144,0.0761,0.4429,0.3806,0.2931,0.5152,0.47088,0.410075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 03:00:00,0.274125,0.37845,0.1774,0.1146,0.06505,0.4270000000000001,0.37005,0.3042,0.518075,0.45396,0.392475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 04:00:00,0.2492,0.37235,0.1823,0.114,0.0594,0.4318,0.3587,0.3079,0.5131,0.4507,0.378525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 05:00:00,0.222075,0.35855,0.1917333333,0.1114,0.0601,0.4619,0.33925,0.3176,0.494,0.4549,0.387175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 06:00:00,0.189025,0.35945,0.1928666667,0.1059,0.0653,0.4796,0.32135,0.33,0.475075,0.44176,0.376025,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.00624,0.0080875
2015-01-05 07:00:00,0.162,0.36135,0.19,0.1004,0.07185,0.4513,0.29975,0.3304,0.45285,0.39968,0.385125,0.0,0.0,0.0,0.0011,0.00015,0.0612,0.0088,0.0017,0.005775,0.07176,0.115525
2015-01-05 08:00:00,0.143775,0.37065,0.1852,0.0904,0.07085,0.4785,0.27305,0.3327,0.43545,0.38952,0.471075,0.003875,0.0,0.0296333333,0.0724,0.0666,0.2429,0.0916,0.0611,0.0708,0.16104000000000002,0.2457375
2015-01-05 09:00:00,0.13455,0.3676,0.1659,0.0782,0.04555,0.5684,0.29625,0.3288,0.4399,0.44024,0.48695,0.038425,0.00765,0.1629,0.1997,0.28455,0.3875,0.1773,0.1296,0.1124,0.20324,0.3195
2015-01-05 10:00:00,0.124825,0.3623,0.1580666667,0.0743,0.03155,0.5972,0.3266,0.3144,0.4532,0.50566,0.4818,0.067475,0.03945,0.24726666670000005,0.2804,0.4463,0.4674,0.21615,0.1606,0.107175,0.20316,0.3691375
2015-01-05 11:00:00,0.1175,0.3624,0.1559666667,0.0726,0.0361,0.6047,0.3648,0.2902,0.458575,0.56868,0.47475,0.068175,0.06485,0.3004333333,0.3376,0.5538,0.4937,0.2427,0.1848,0.107775,0.18756,0.364325
2015-01-05 12:00:00,0.114425,0.36235,0.1466,0.0717,0.042,0.5993,0.38525,0.2551,0.455175,0.5929800000000001,0.456425,0.043775,0.0802,0.2932666667,0.3531,0.5934,0.4844,0.22155,0.181,0.068825,0.14822000000000002,0.2984125
2015-01-05 13:00:00,0.117275,0.36035,0.1337,0.0692,0.04645,0.5849,0.38905,0.2079,0.4507,0.57286,0.422125,0.0173,0.07365,0.2177,0.3254,0.56735,0.4152,0.19375,0.1537,0.0364,0.1039,0.211775
2015-01-05 14:00:00,0.12075,0.36445,0.1304,0.067,0.04845,0.5412,0.39685,0.1785,0.43745,0.56648,0.40125,0.00185,0.04835,0.1477,0.2446,0.4959,0.2843,0.1354,0.0921,0.005775,0.03862,0.1075625
2015-01-05 15:00:00,0.1165,0.36865,0.145,0.0823,0.0548,0.481,0.4049,0.1587,0.40945,0.564,0.396025,0.0,0.0166,0.0405333333,0.1207,0.3678,0.0914,0.0397,0.0121,0.0,0.00042,0.0073375
2015-01-05 16:00:00,0.113575,0.3785,0.1525,0.1145,0.0792,0.4339,0.40455,0.1344,0.370975,0.5491199999999999,0.39255,0.0,0.00015,0.0,0.0078,0.17655,0.0005,0.0,0.0,0.0,0.0,0.0
2015-01-05 17:00:00,0.118825,0.3825,0.1500666667,0.1356,0.09555,0.3901,0.41205,0.1125,0.329125,0.50838,0.385075,0.0,0.0,0.0,0.0,0.00925,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 18:00:00,0.1257,0.38545,0.1451666667,0.1462,0.0953,0.349,0.40375,0.0981,0.2911,0.4663,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 19:00:00,0.131425,0.3695,0.1410333333,0.1484,0.0931,0.3215,0.37115,0.0882,0.254675,0.4346,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 20:00:00,0.137325,0.3556,0.1335333333,0.1444,0.09105,0.3043,0.3644,0.0765,0.2183,0.42364,0.3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
