name,Scandinavia,Britain,Benelux,France,Iberia,Italy,Alps,Germany,Baltic,Walachei,Balkan
2015-01-01 01:00:00,44913.2,35735.64,19419.9,54375.0,24957.0,23193.0,13637.0,42825.4286,15466.1184,20205.23,15453.94
2015-01-01 02:00:00,44182.68,33426.73,18807.9,51887.0,23705.0,21647.0,13366.0,42276.4694,15077.9224,19581.75,14614.73
2015-01-01 03:00:00,44062.57000000001,31278.01,18440.9,50308.0,22872.0,20758.0,13178.0,42205.551,14919.1388,19356.81,14136.090000000002
2015-01-01 04:00:00,44537.39,29780.36,18457.1,50424.0,22584.0,20934.0,13318.0,41956.898,14842.2551,19326.69,14022.33
2015-01-01 05:00:00,45313.56,29783.33,18844.0,50909.0,22776.0,21903.0,13365.0,41102.6837,14910.2857,19502.13,14082.61
2015-01-01 06:00:00,46128.43,31379.74,19010.3,51150.0,23123.0,22456.0,13730.0,41524.1429,14977.4571,19680.48,14167.25
2015-01-01 07:00:00,46835.17999999999,32623.92,19310.0,50747.0,22859.0,22794.0,14144.0,42384.0612,14755.102,20147.45,15170.920000000002
2015-01-01 08:00:00,47738.2,34359.19,19710.6,52177.0,23783.0,24131.0,14716.0,44587.6327,15587.6571,21056.13,16417.72
2015-01-01 09:00:00,49082.41,37751.44,20302.2,54278.0,25735.0,25501.0,15179.0,47347.3265,16323.8571,21778.53,17490.5
2015-01-01 10:00:00,49953.78,40980.92999999999,20999.2,56689.0,27446.0,27083.0,15403.0,50052.8163,16944.5367,22228.52,17946.989999999998
2015-01-01 11:00:00,50400.93,43609.19,21789.5,59334.0,28237.0,27982.0,15704.0,51191.3367,17443.708199999994,22280.2,17753.95
2015-01-01 12:00:00,50644.52,45045.55,22126.9,57018.0,28685.0,26361.0,15513.0,50203.9286,17957.904100000003,22198.06,17057.82
2015-01-01 13:00:00,51381.95,45630.99,22147.0,54742.0,28502.0,25894.0,15109.0,49271.9898,18126.9714,22227.84,16936.1
2015-01-01 14:00:00,52130.15,45661.43,22276.1,54284.0,27153.0,26030.0,15161.0,49479.5612,18412.5122,22766.15,17080.260000000002
2015-01-01 15:00:00,52928.75,46830.32,22866.8,55347.0,26718.0,27409.0,15908.0,51626.0,19732.0041,24609.86,18066.91
2015-01-01 16:00:00,53255.72,50987.91,24133.2,59937.0,27656.0,30612.0,16384.0,55181.1837,20123.5939,25234.41,19108.71
2015-01-01 17:00:00,52723.59,53366.03,24094.9,62502.0,30676.0,31714.0,15449.0,56019.1939,20088.1388,25155.84,19168.28
2015-01-01 18:00:00,51749.26999999999,51453.10000000001,23766.0,62161.0,32125.0,32121.0,15209.0,54557.1633,20161.5612,24962.9,19125.300000000007
2015-01-01 19:00:00,50445.85000000001,48633.78,23131.1,60140.0,33028.0,31594.0,14294.0,51957.5306,19692.4224,24269.3,18796.2
2015-01-01 20:00:00,49465.76,45643.25,22343.3,58050.0,33104.0,30391.0,14519.0,50253.2245,18576.6918,23362.34,18145.27
2015-01-01 21:00:00,47965.43,42356.03999999999,22013.3,61037.0,32276.0,28409.0,14777.0,49510.6429,17716.212199999998,22379.11,17561.62
2015-01-01 22:00:00,45848.85,38461.710000000014,21345.4,60175.0,29777.0,25875.0,14246.0,46437.898,16504.8449,21110.11,16550.190000000002
2015-01-01 23:00:00,44353.8,34798.91,20269.9,56031.0,27170.0,23484.0,13799.0,43401.6939,15572.3571,20098.07,15427.43
2015-01-02 00:00:00,43459.63,34156.24,19486.8,55271.0,25055.0,21824.0,13524.0,41505.7551,14983.9857,19748.95,14606.3
2015-01-02 01:00:00,43083.45,34167.6,18942.7,53211.0,23844.0,20835.0,13434.0,40825.3469,14816.3653,19463.25,13817.9
2015-01-02 02:00:00,43357.460000000014,33333.96,18688.9,51514.0,23254.0,20458.0,13250.0,41174.0714,14890.8653,19307.38,13279.52
2015-01-02 03:00:00,44865.69,32789.75,18903.3,51848.0,23195.0,20736.0,13459.0,42762.2143,15297.6102,19916.97,13225.1
2015-01-02 04:00:00,47029.46,32472.8,19767.2,55053.0,24132.0,22760.0,14285.0,46416.7449,16546.8959,21536.91,13773.84
2015-01-02 05:00:00,49859.21,34274.08,21868.3,59668.0,27311.0,26842.0,14913.0,53270.9184,19799.702,24203.0,14884.68
2015-01-02 06:00:00,54327.71,39910.58,23989.0,63430.0,31373.0,31357.0,15696.0,59575.4286,22005.8327,26275.47,16136.03
2015-01-02 07:00:00,55810.99,45916.74,25991.6,65231.0,35031.0,35813.0,16303.0,63559.4184,23112.2735,27626.44,17651.879999999994
2015-01-02 08:00:00,56059.8,50454.96,27087.5,67170.0,37914.0,39272.0,16789.0,65474.0408,24003.1714,28602.81,18750.27
2015-01-02 09:00:00,56944.59,54197.89,27386.0,68069.0,39647.0,40195.0,17024.0,67298.0306,24265.3449,28867.54,19295.31
2015-01-02 10:00:00,57167.16,55846.31000000001,27677.9,69604.0,40158.0,40804.0,17158.0,68870.4898,24399.1918,28987.41,19585.96
2015-01-02 11:00:00,57061.76,56480.76,27819.6,70524.0,39938.0,40161.0,17071.0,69242.4796,24531.5653,29093.68,19543.3
2015-01-02 12:00:00,56909.79,57129.28000000001,27865.8,68578.0,39868.0,38943.0,16937.0,68485.7143,25070.70610000001,28902.44,19220.09
2015-01-02 13:00:00,56836.61,56979.13,27910.7,66537.0,39031.0,38650.0,16570.0,67397.3571,24834.3388,28798.11,19134.93
2015-01-02 14:00:00,57730.40000000001,56588.96,27985.5,65625.0,37968.0,38236.0,16594.0,67080.7755,25083.6837,29117.03,19055.27
2015-01-02 15:00:00,58447.09,57290.05,28585.4,66003.0,37707.0,39345.0,17236.0,68223.2755,26018.6184,30200.13,19821.44
2015-01-02 16:00:00,58946.60000000001,60532.76,29881.1,69383.0,38428.0,42693.0,17837.0,71119.5816,25881.3327,30466.62000000001,20869.01
2015-01-02 17:00:00,58302.04,62379.87,29124.2,71341.0,40547.0,42828.0,17679.0,70815.8469,25414.3163,30028.74,20865.57
2015-01-02 18:00:00,56766.33,60829.43,27997.3,68723.0,41151.0,42163.0,16853.0,69242.3265,25180.6612,29479.92,20728.46
2015-01-02 19:00:00,54540.1,57578.44,26755.1,64360.0,41151.0,39767.0,15883.0,65286.7653,24374.551,28403.24,20239.4
2015-01-02 20:00:00,53294.94,53453.59,25403.4,61094.0,40474.0,36915.0,15315.0,61848.1429,22789.4143,26943.23,19340.86
2015-01-02 21:00:00,50888.06,48139.0,24644.4,63456.0,37972.0,33175.0,15380.0,59518.5306,21196.2265,25501.18,18723.97
2015-01-02 22:00:00,48653.19,42348.69,23693.0,62624.0,34552.0,29941.0,14846.0,55391.2449,19643.6286,23992.89,17689.39
2015-01-02 23:00:00,46755.96,37381.33,22374.6,57892.0,31881.0,26694.0,14450.0,52325.2041,18389.240800000003,22798.62,16322.05
2015-01-03 00:00:00,45827.61,35872.35,21342.2,56219.0,29444.0,24995.0,14027.0,50384.0306,17780.208199999994,22353.85,15388.749999999998
2015-01-03 01:00:00,45713.71,35199.64,20697.4,53669.0,27775.0,23908.0,13888.0,49573.2143,17444.208199999994,22030.97,14590.43
2015-01-03 02:00:00,45668.07,33915.130000000005,20451.3,51480.0,27126.0,23319.0,13820.0,50260.9388,17401.7265,21959.2,14031.91
2015-01-03 03:00:00,46312.92,33109.67,20608.9,51479.0,26957.0,23457.0,13950.0,51975.7755,17834.8265,22613.09,13915.339999999998
2015-01-03 04:00:00,48325.09999999999,32701.21000000001,21341.0,54621.0,27572.0,25453.0,14871.0,54872.0102,18971.0816,24487.5,14679.57
2015-01-03 05:00:00,52084.63,34124.48,23429.5,59570.0,30077.0,29571.0,15457.0,60935.4184,21996.2796,27727.47,16642.190000000002
2015-01-03 06:00:00,55936.98,40015.92,25771.6,64048.0,33999.0,34466.0,16580.0,66280.5612,24562.6122,29609.38,18486.13
2015-01-03 07:00:00,57485.35000000001,46919.69,27799.6,65808.0,37173.0,38853.0,17312.0,69929.6429,25339.5551,30463.03,20030.72
2015-01-03 08:00:00,57484.97,51100.82,28559.1,67284.0,39517.0,41598.0,17681.0,71290.1531,25722.1469,30856.93,20718.41
2015-01-03 09:00:00,58408.37,53301.12,28954.7,67948.0,40664.0,42058.0,18073.0,72605.7551,25731.7816,30892.41,20785.35
2015-01-03 10:00:00,58275.95,53433.3,29508.5,69081.0,40931.0,41747.0,18179.0,73709.5102,26108.849,30837.58,20725.64
2015-01-03 11:00:00,58211.37,53457.95,29356.5,69514.0,40528.0,40031.0,18255.0,73442.94900000001,26309.1633,30930.35,20526.97
2015-01-03 12:00:00,58366.24000000001,53793.59,29326.6,68161.0,40490.0,39603.0,18162.0,72620.1327,26530.4796,30852.8,20088.81
2015-01-03 13:00:00,59162.65,53776.09,29109.4,66812.0,39639.0,39981.0,17960.0,71075.8878,26274.551,30740.619999999995,20029.13
2015-01-03 14:00:00,59594.08,54639.42,29027.1,65804.0,38634.0,40203.0,17716.0,70668.9592,26516.4041,31230.61,20122.5
2015-01-03 15:00:00,60282.38000000001,55990.28,29329.2,66103.0,38140.0,41573.0,18213.0,72047.3469,27324.5204,32336.37000000001,21226.21
2015-01-03 16:00:00,60504.65,59650.31999999999,30548.8,70129.0,38564.0,44183.0,18670.0,74987.2551,27105.0286,32522.59,22476.03
2015-01-03 17:00:00,59544.87,62147.34,29770.2,72239.0,40580.0,43768.0,18282.0,74710.6327,26742.6939,31982.87,22312.28
2015-01-03 18:00:00,58194.77999999999,60675.07,28589.0,69847.0,41202.0,42757.0,17323.0,72577.9184,26518.6796,31244.84,22082.28
2015-01-03 19:00:00,56119.16,58253.3,27298.0,65219.0,41232.0,40475.0,16305.0,68546.1531,25556.1959,30099.99,21361.710000000006
2015-01-03 20:00:00,54513.26,54309.91,25899.4,62342.0,40522.0,37242.0,15284.0,65267.9592,23654.64490000001,28407.770000000004,20405.0
2015-01-03 21:00:00,52479.32,49181.10000000001,25065.4,65129.0,38181.0,33470.0,15319.0,62405.9082,21762.6714,26673.69,19620.54
2015-01-03 22:00:00,49954.91,43820.82,24166.9,63979.0,34931.0,29825.0,14903.0,58298.8776,20281.4265,25130.21,18406.7
2015-01-03 23:00:00,47679.88000000001,39324.12,22830.4,59225.0,32364.0,26341.0,15281.0,54847.6837,19037.3408,23849.99,16959.81
2015-01-04 00:00:00,46687.76,38451.10000000001,21759.1,57552.0,29769.0,24105.0,14864.0,52396.4898,18439.6082,23367.26,15838.95
2015-01-04 01:00:00,46198.28,37889.3,21073.4,54918.0,28205.0,23141.0,14658.0,51204.6429,18001.6429,23031.34,14926.48
2015-01-04 02:00:00,46071.28,37057.7,20854.5,52615.0,27672.0,22779.0,14471.0,51551.5102,18118.6408,22907.64,14435.25
2015-01-04 03:00:00,46588.45,36473.09,20961.7,52360.0,27423.0,23035.0,14599.0,52518.4592,18413.0204,23475.43,14467.05
2015-01-04 04:00:00,49099.51,36275.44,21546.6,55280.0,27969.0,24552.0,15540.0,55094.9388,19535.8837,25297.840000000004,15339.34
2015-01-04 05:00:00,53046.87,38108.54,23742.5,60204.0,30482.0,28623.0,16132.0,60850.0,22460.0449,28593.04,17146.989999999998
2015-01-04 06:00:00,57948.03,44028.71,26027.4,64286.0,34430.0,33614.0,16750.0,66534.0,24745.4449,30457.37,19033.11
2015-01-04 07:00:00,59187.41,51295.84,28197.4,65572.0,37387.0,38004.0,17560.0,69664.8265,25612.6143,31095.64,20664.640000000007
2015-01-04 08:00:00,58707.56,54789.65,29192.0,66496.0,39625.0,40504.0,18006.0,70708.2041,25856.0245,31300.46000000001,21510.34
2015-01-04 09:00:00,59058.57,56404.01,29583.2,67291.0,40576.0,41164.0,18370.0,71846.7551,25836.4571,31157.22,21721.41
2015-01-04 10:00:00,58971.85,56138.77,29758.5,68511.0,40821.0,40553.0,18496.0,72974.8163,25962.1306,31001.11,21904.77
2015-01-04 11:00:00,59271.46,56265.32,29402.1,68820.0,40431.0,39383.0,18314.0,72859.6735,26084.2612,31080.89,21654.72
2015-01-04 12:00:00,59283.46,56323.41,29381.9,67077.0,40293.0,38221.0,18130.0,71909.6531,26387.7449,30807.96,21200.92
2015-01-04 13:00:00,59420.26,55912.32000000001,29135.4,65365.0,39651.0,37759.0,17816.0,70594.5918,26054.4041,30700.71000000001,21101.34
2015-01-04 14:00:00,60211.7,55759.76,29111.3,64207.0,38725.0,38561.0,17896.0,70311.5714,26186.498,31071.14,20969.8
2015-01-04 15:00:00,60565.60999999999,56884.52,29258.5,64173.0,38287.0,40142.0,18504.0,71464.9082,27231.0163,32309.56,21955.980000000003
2015-01-04 16:00:00,60695.11,60755.59,30469.1,67735.0,38527.0,43147.0,18708.0,73192.8571,27056.8571,32685.95,23139.56
2015-01-04 17:00:00,59625.8,63199.02,29804.0,69998.0,40456.0,42939.0,18388.0,72385.8469,26574.4612,32151.1,23034.44
2015-01-04 18:00:00,58359.59,61913.89,28728.4,67855.0,41062.0,42324.0,17314.0,70585.0816,26364.6184,31366.71,22694.25
2015-01-04 19:00:00,56424.65,59308.57,27343.0,63257.0,40924.0,39958.0,16238.0,66784.4796,25531.6041,30183.13,21849.64
2015-01-04 20:00:00,54900.85000000001,55725.99000000001,26099.5,60318.0,40146.0,36987.0,15507.0,63606.9082,23843.1388,28486.24,20785.86
2015-01-04 21:00:00,52922.37,51087.06000000001,25242.4,62835.0,37831.0,33539.0,15663.0,60963.8878,22037.3061,26794.38,19942.97
2015-01-04 22:00:00,49958.11,45945.64,24330.6,62241.0,34692.0,30276.0,15293.0,56753.8061,20473.3143,25317.37,18544.8
2015-01-04 23:00:00,48175.9,41424.46,22959.8,57147.0,32132.0,27239.0,14475.0,53445.0612,19105.851,24139.57,17121.8
2015-01-05 00:00:00,47253.07,40311.58,21828.7,55778.0,29848.0,25284.0,14324.0,51493.051,18418.1429,23684.25,15996.6
2015-01-05 01:00:00,46718.14000000001,39398.82,21137.3,53401.0,28388.0,24277.0,14028.0,51033.4898,18082.398,23251.9,15097.88
2015-01-05 02:00:00,46803.43000000001,38003.1,20793.1,51604.0,27616.0,23847.0,14065.0,51475.3367,18241.9673,23189.41,14579.0
2015-01-05 03:00:00,47592.46000000001,36972.53,20945.3,51645.0,27488.0,23817.0,14184.0,52721.3673,18495.4592,23846.66,14608.7
2015-01-05 04:00:00,49229.59999999999,36355.85,21690.3,55005.0,27918.0,25485.0,15116.0,54946.6429,19740.8061,25645.12000000001,15493.97
2015-01-05 05:00:00,53234.98,37950.3,23720.5,60052.0,30079.0,29580.0,15384.0,60986.7143,22586.9408,28921.99,17390.79
2015-01-05 06:00:00,57630.3,44126.64,25898.6,64520.0,33758.0,34303.0,16550.0,66899.2551,24751.1592,30676.66,19153.63
2015-01-05 07:00:00,59313.28,51653.26,27966.4,66088.0,36473.0,38656.0,17245.0,70003.3061,25495.6694,31177.29,20491.88
2015-01-05 08:00:00,59326.59,55695.27,28743.9,66885.0,38708.0,41129.0,17481.0,70871.3163,25794.7388,31164.64,20924.83
2015-01-05 09:00:00,59900.49,57536.27,29070.8,67223.0,39946.0,41793.0,17507.0,71684.9388,25716.8837,30890.56,20949.49
2015-01-05 10:00:00,59351.28999999999,57565.14,29190.9,67910.0,40376.0,40695.0,17497.0,72619.1429,25892.8531,30721.18,20822.65
2015-01-05 11:00:00,59019.05,57348.77,29019.2,67937.0,39976.0,39425.0,17247.0,72003.5102,26049.1102,30916.61,20523.24
2015-01-05 12:00:00,58750.37,57217.13,28901.1,65795.0,39794.0,38391.0,17068.0,70538.2449,26251.7633,30671.46,20250.17
2015-01-05 13:00:00,58626.10000000001,56810.36,28614.8,64031.0,38716.0,38693.0,16910.0,69048.8265,26035.5143,30429.01,20162.87
2015-01-05 14:00:00,59391.51,56722.92,28578.2,63004.0,37367.0,38762.0,16885.0,68208.3673,26204.5857,30777.83,20171.57
2015-01-05 15:00:00,60148.49,57640.79,28871.5,63003.0,36679.0,40010.0,17464.0,69035.3776,27099.3816,32048.43,21364.28
2015-01-05 16:00:00,60325.95,60953.72,30112.4,67554.0,36798.0,42697.0,17969.0,71103.05099999999,26939.1755,32327.91,22817.95
2015-01-05 17:00:00,59469.13,63432.28,29422.8,69754.0,38082.0,42746.0,17700.0,70643.7857,26419.7367,31718.52,22779.34
2015-01-05 18:00:00,57733.16,62204.64,28276.5,67762.0,38123.0,42068.0,16903.0,68452.5714,26092.0918,30972.67,22456.39
2015-01-05 19:00:00,55567.41999999999,59764.97,26946.0,63620.0,38071.0,39467.0,15844.0,64427.5306,25121.8469,29624.18,21688.77
2015-01-05 20:00:00,54158.5,55928.74,25447.5,60863.0,37445.0,36468.0,14982.0,61005.1633,23463.0939,28023.29,20556.65
2015-01-05 21:00:00,52267.99000000001,51328.49,24854.8,64061.0,35672.0,33175.0,14821.0,58729.2755,21830.8041,26380.45,19800.01
2015-01-05 22:00:00,50272.49,46553.81,24158.1,63327.0,33159.0,30097.0,14222.0,54906.7551,20206.0612,24909.79,18488.59
2015-01-05 23:00:00,48357.71,42542.21,22843.8,58365.0,31071.0,26969.0,14196.0,51112.898,18854.2429,23439.19,16899.120000000006
2015-01-06 00:00:00,47272.33,40901.3,21728.5,56886.0,28834.0,25106.0,13846.0,48706.5408,18090.0735,22709.730000000003,15833.43
2015-01-06 01:00:00,46696.75,39615.69,21098.2,54221.0,27124.0,23751.0,13550.0,47216.0306,17544.4327,22400.0,14891.45
2015-01-06 02:00:00,46618.5,37706.65,20650.3,51787.0,26092.0,23087.0,13286.0,47014.2143,17407.579599999994,22294.32,14267.94
2015-01-06 03:00:00,46891.60000000001,36167.76,20452.7,51067.0,25630.0,22938.0,13217.0,47087.5,17356.220400000002,22511.55,14137.79
2015-01-06 04:00:00,47232.13,34704.81,20602.0,52409.0,25622.0,23159.0,13563.0,46935.1122,17296.0184,23007.31,14484.81
2015-01-06 05:00:00,48567.88000000001,34817.77,21416.7,54519.0,25894.0,24377.0,13852.0,47218.398,17571.2898,24177.43,15415.499999999998
2015-01-06 06:00:00,50395.54,37536.84,22539.0,56931.0,26723.0,26363.0,14475.0,50007.102,17945.3,25449.22,16442.010000000002
2015-01-06 07:00:00,52315.16,41059.02,24061.2,58888.0,27652.0,28548.0,14883.0,53225.6735,18642.9571,26403.72,17740.61
2015-01-06 08:00:00,53559.38,45123.69,25295.6,61366.0,30001.0,30594.0,15087.0,56181.602,19719.2204,27077.19,18625.33
2015-01-06 09:00:00,54716.83,49059.59,26145.9,62562.0,32548.0,31914.0,15128.0,58139.1429,20439.1857,27267.56,19275.38
2015-01-06 10:00:00,55217.95,50503.19,26368.2,63906.0,33806.0,32451.0,15201.0,59738.1327,20809.8837,27376.77,19574.15
2015-01-06 11:00:00,55227.95,50530.07,26329.0,65551.0,33887.0,32289.0,14979.0,59507.3776,21050.1184,27034.23,19449.03
2015-01-06 12:00:00,55224.01,50595.06000000001,25986.2,62349.0,33387.0,30359.0,14698.0,57963.6939,21085.2224,26401.92,18890.24
2015-01-06 13:00:00,55415.51,50275.78,25679.5,60050.0,32845.0,29470.0,14559.0,56516.7959,20751.9245,26097.74,18749.370000000006
2015-01-06 14:00:00,56540.18000000001,50282.85,25597.7,58824.0,31318.0,29718.0,14698.0,56338.8878,20893.0327,26539.09,18763.17
2015-01-06 15:00:00,58380.65,51385.91,26028.5,59271.0,30831.0,31187.0,15265.0,58062.602,22113.9551,28363.79,19776.69
2015-01-06 16:00:00,59191.44,55962.59,27528.7,63603.0,31614.0,34736.0,15842.0,61618.5,22182.9694,28986.81,21131.28
2015-01-06 17:00:00,58748.77,59351.88,27204.9,65706.0,34305.0,34937.0,15859.0,62302.5102,21887.0102,28632.71,20913.16
2015-01-06 18:00:00,57472.07,58318.59,26339.0,64462.0,35580.0,35468.0,15177.0,60628.1837,21656.4592,27929.94,20515.6
2015-01-06 19:00:00,55802.98,55627.2,25249.6,61403.0,36098.0,34233.0,14493.0,57022.7551,21236.2102,27023.8,19924.72
2015-01-06 20:00:00,54593.65,52312.33,24102.2,59006.0,36086.0,32132.0,13895.0,54761.4796,20255.8612,25787.21,19123.9
2015-01-06 21:00:00,53245.23,48626.39,23531.4,62627.0,35280.0,29929.0,13900.0,53960.8469,19398.6082,24518.55,18448.6
2015-01-06 22:00:00,51349.51,44960.38,22968.7,62260.0,33159.0,27507.0,13621.0,50498.8469,18166.2898,23325.44,17281.03
2015-01-06 23:00:00,50052.8,41465.26,21916.1,57740.0,30678.0,25067.0,13474.0,47264.1735,17032.0878,22004.23,16064.28
2015-01-07 00:00:00,49188.53,40198.18,21067.0,56310.0,28321.0,23248.0,13463.0,45060.0714,16343.1408,21352.640000000007,15054.93
2015-01-07 01:00:00,48924.6,38877.66,20277.9,53348.0,26521.0,22109.0,13267.0,44040.9796,15945.5796,21036.47,14129.02
2015-01-07 02:00:00,48757.56999999999,37370.86,19895.6,51031.0,25547.0,21441.0,13021.0,43704.949,15850.1816,20914.53,13538.839999999998
2015-01-07 03:00:00,49059.86,36272.75,19788.0,50103.0,25185.0,21173.0,12970.0,43692.2551,15897.2163,21011.39,13478.53
2015-01-07 04:00:00,49780.19,35111.590000000004,19927.0,50829.0,25152.0,21814.0,13071.0,43327.3163,16176.6429,21355.55,13843.29
2015-01-07 05:00:00,50798.81,34912.950000000004,20381.5,51988.0,25667.0,23177.0,13376.0,42864.7449,16944.908199999998,22372.01,14622.91
2015-01-07 06:00:00,52036.64,36328.85000000001,20905.5,53560.0,26469.0,24853.0,13907.0,44877.1531,17484.908199999998,23498.09,15530.64
2015-01-07 07:00:00,53638.87,38396.34,22012.2,54980.0,27305.0,26382.0,14408.0,47886.2653,18020.8367,24632.59,16929.52
2015-01-07 08:00:00,54971.83,41569.93,23172.7,58194.0,29554.0,29090.0,15153.0,51600.0714,19276.0653,25751.44,18101.8
2015-01-07 09:00:00,55935.35,45394.08,24060.8,60810.0,32297.0,30871.0,15757.0,54305.5816,20214.1061,26354.86,18635.29
2015-01-07 10:00:00,56111.78999999999,47424.24,24596.9,63284.0,33754.0,31438.0,15919.0,57074.1224,20587.0531,26614.81,18828.79
2015-01-07 11:00:00,55879.12,48026.4,24840.9,65375.0,34611.0,31487.0,15602.0,57403.7857,20961.349,26185.28,18321.29
2015-01-07 12:00:00,55555.59,48602.97,24414.8,61866.0,35309.0,30011.0,15557.0,56113.3776,21277.7612,25692.99,17449.02
2015-01-07 13:00:00,55519.25,48789.41,24135.4,59307.0,35426.0,29289.0,15295.0,54658.449,21155.4673,25672.07,17004.809999999998
2015-01-07 14:00:00,56848.4,49933.64,24253.8,58474.0,34179.0,29191.0,15162.0,54326.5204,21344.5755,26312.73,17030.9
2015-01-07 15:00:00,58521.77,52931.73,24976.5,58666.0,33438.0,30438.0,15718.0,56533.9592,22592.7551,28194.05,18293.15
2015-01-07 16:00:00,59392.05,58651.59,27120.4,63226.0,34169.0,34087.0,15942.0,60959.6939,22903.6082,28791.06,19831.13
2015-01-07 17:00:00,59029.65000000001,62358.21,27297.5,66405.0,37227.0,35288.0,15839.0,62250.1122,22963.1735,28608.95,19993.36
2015-01-07 18:00:00,57771.85000000001,60840.08,26738.6,65912.0,38716.0,35747.0,15226.0,60650.2245,23082.1367,28093.26,19973.95
2015-01-07 19:00:00,55987.4,57843.15,25743.9,63182.0,39768.0,34704.0,14543.0,58019.5204,22381.7469,27320.45,19549.0
2015-01-07 20:00:00,54613.33,54203.22,24637.6,60508.0,39415.0,32906.0,13910.0,56343.7245,21026.4327,25993.03,18736.18
2015-01-07 21:00:00,52752.84,49683.28,23854.8,63474.0,37620.0,30244.0,13875.0,56069.4796,19912.8184,24833.34,17810.42
2015-01-07 22:00:00,50462.88000000001,44492.96,22999.2,62709.0,34359.0,27215.0,13746.0,52996.3163,18579.4449,23538.070000000003,16549.66
2015-01-07 23:00:00,48890.01,39801.01,21992.0,58630.0,31104.0,24884.0,13506.0,49860.8776,17720.2102,22535.49,15354.1
2015-01-08 00:00:00,48233.32,38913.12,21310.9,57745.0,28831.0,23145.0,13469.0,48114.4592,17241.3796,22145.65,14425.78
2015-01-08 01:00:00,48063.12,38403.9,20806.8,55560.0,27446.0,22387.0,13633.0,47621.5204,17035.1653,21804.36,13650.35
2015-01-08 02:00:00,48430.31,37234.87,20643.7,53508.0,26926.0,22033.0,13480.0,47992.7041,17030.0469,21721.73,13241.829999999998
2015-01-08 03:00:00,49325.07,36486.44,20873.0,54308.0,26865.0,22442.0,13960.0,49478.3265,17592.1102,22530.96,13380.34
2015-01-08 04:00:00,51874.75,35977.83,21923.1,58511.0,27971.0,24988.0,15049.0,53891.9286,19098.3082,24934.340000000004,14356.32
2015-01-08 05:00:00,56969.06,38021.93,24851.4,66303.0,31703.0,31169.0,16772.0,63361.3673,22906.3673,28898.69,16734.77
2015-01-08 06:00:00,61120.16,46139.06000000001,28104.2,72001.0,37544.0,38523.0,18251.0,70679.7347,25551.3163,31128.57,18529.57
2015-01-08 07:00:00,61918.49000000001,55712.07,30159.9,72571.0,41785.0,43325.0,18911.0,73769.4082,26653.7612,32062.09,19881.54
2015-01-08 08:00:00,61224.24,58977.71,30536.1,73102.0,43887.0,45782.0,18993.0,74097.7755,27069.049,32186.42,20288.17
2015-01-08 09:00:00,61145.41,60521.93,30330.2,73281.0,44924.0,45968.0,19136.0,74772.8469,26914.4449,31797.80000000001,20285.76
2015-01-08 10:00:00,60857.26,60960.98,30137.2,73897.0,44971.0,45920.0,19146.0,75373.5714,27023.5041,31515.89,20337.63
2015-01-08 11:00:00,60422.25,61748.04,29678.1,73995.0,44469.0,43718.0,18548.0,75018.398,27189.0143,31684.97,20158.13
2015-01-08 12:00:00,60102.84,62305.84,29666.4,72242.0,44151.0,43404.0,18444.0,74393.898,27300.249,31466.47,19772.88
2015-01-08 13:00:00,60324.51,61965.1,29622.6,70267.0,43045.0,44557.0,18298.0,73171.5918,26946.7918,31252.74,19796.26
2015-01-08 14:00:00,61149.99000000001,61902.39,29666.1,69232.0,42248.0,45230.0,18372.0,72998.5816,26886.8204,31418.77,19776.210000000006
2015-01-08 15:00:00,62183.2,63177.7,29972.6,69433.0,41862.0,46552.0,18826.0,74307.4184,27933.9878,32591.33,20577.76
2015-01-08 16:00:00,62583.74,65676.53,31566.6,74163.0,42594.0,48069.0,19160.0,77797.4898,28037.6816,32963.07,21788.26
2015-01-08 17:00:00,61687.56,65931.13,30759.9,77095.0,44996.0,46921.0,18881.0,77558.1429,27490.6776,32432.62,21762.69
2015-01-08 18:00:00,60490.66,65003.66,29761.2,74254.0,46131.0,45488.0,17681.0,75602.0408,27334.651,31795.6,21618.94
2015-01-08 19:00:00,58258.12,63534.3,28454.1,69415.0,46367.0,43007.0,16642.0,71305.4286,26496.7082,30518.57,20905.66
2015-01-08 20:00:00,56868.8,59721.19,26933.5,65719.0,45318.0,40176.0,15601.0,67702.1633,24547.1204,28764.83,19776.93
2015-01-08 21:00:00,54560.15000000001,53972.15,25996.2,68336.0,42066.0,36033.0,15571.0,64583.7143,22717.3143,26926.68,18881.12
2015-01-08 22:00:00,51797.26,47705.34,24962.9,67226.0,37769.0,32384.0,14253.0,59984.2755,21146.0388,25317.91,17436.010000000002
2015-01-08 23:00:00,49851.98,42129.03,23675.4,62897.0,34457.0,29461.0,14916.0,57029.5204,19944.767300000003,24111.68,16054.55
2015-01-09 00:00:00,48914.33,40950.61,22705.6,61614.0,31945.0,27605.0,14641.0,55054.3061,19384.7531,23641.01,15032.34
2015-01-09 01:00:00,48503.17999999999,40283.32,22132.3,59515.0,30405.0,26522.0,14476.0,54297.7857,19105.1898,23193.12,14281.53
2015-01-09 02:00:00,48803.32,39310.27,21863.8,57550.0,29898.0,26262.0,14342.0,54680.4592,19073.8469,23138.96,13877.01
2015-01-09 03:00:00,49650.68,38658.67,21942.7,57988.0,29693.0,26641.0,14528.0,56184.6837,19531.2122,23804.78,13983.75
